120	82.0099
160	79.4739
200	76.8729
240	74.0341
260	72.494
280	70.9682
300	69.2
320	67.4087
340	65.4659
360	63.4312
380	61.0548
420	55.9374
440	53.2344
480	47.0046
500	43.641
520	40.1233
540	36.5781
560	32.9295
580	29.0113
600	25.1597
640	17.356
660	13.4725
680	9.4504
700	5.8535
740	-1.3911
760	-4.6651
780	-8.08464
820	-14.14071
840	-16.869593
860	-19.52237
900	-24.52678
940	-28.8541
960	-30.735
980	-32.4908
1000	-34.3019
1020	-35.9016
1040	-37.4107
1060	-38.8705
1100	-41.4447
1120	-42.6487
1140	-43.798
1200	-46.8839
1220	-47.829
1240	-48.6526
1260	-49.526
1280	-50.3201
1300	-51.0665
1320	-51.8118
1340	-52.4961
1360	-53.1201
1380	-53.7959
1400	-54.3795
1420	-55.0564
1460	-55.8651
1480	-56.5088
1520	-57.447
1540	-57.9228
1560	-58.3268
1580	-58.8002
1600	-59.1443
1640	-60.0222
1680	-60.5993
1700	-60.986
1720	-61.3068
1740	-61.6589
1760	-61.9231
1780	-62.2344
1800	-62.48
1820	-62.8482
1840	-62.9623
1880	-63.6212
1900	-63.9411
1920	-64.1314
1940	-64.3201
1960	-64.5826
1980	-64.6926
2000	-64.7795
2060	-65.5189
2080	-65.674
2100	-65.8344
2140	-66.2903
2160	-66.4654
2180	-66.4883
2220	-66.8064
2260	-67.1031
2280	-67.3197
2300	-67.4044
2340	-67.7154
2360	-67.8349
2380	-67.9549
2420	-68.1648
2440	-68.2454
2460	-68.3932
2480	-68.4196
2520	-68.6332
2540	-68.7489
2560	-68.9582
2580	-68.9281
2600	-69.1174
2640	-69.3348
2660	-69.3348
2680	-69.4655
2720	-69.6071
2760	-69.736
2780	-69.7568
2800	-69.8213
2820	-69.8966
2840	-69.9291
2900	-70.1375
2920	-70.2044
2940	-70.4499
2960	-70.3213
3000	-70.4889
