100.068	3.73316
100.033	3.73439
100.03	3.73459
100.033	3.73455
119.959	3.74884
119.96	3.74871
119.96	3.74868
140.072	3.76318
140.073	3.76301
140.073	3.76309
160.004	3.77697
160.005	3.77696
160.005	3.7768
179.933	3.78991
179.933	3.78977
179.933	3.78991
200.05	3.80146
200.051	3.80143
200.05	3.80135
219.979	3.81089
219.98	3.81099
219.981	3.81086
239.909	3.81817
239.909	3.81779
239.912	3.8178
260.029	3.82236
260.03	3.82204
260.029	3.82221
279.959	3.82327
279.957	3.82312
279.957	3.82287
279.958	3.823
300.075	3.82009
300.077	3.82007
300.076	3.81996
320.005	3.81337
320.005	3.81329
320.006	3.81306
339.936	3.80205
339.936	3.80175
339.936	3.80168
360.053	3.78595
360.053	3.78569
360.053	3.78559
379.983	3.76529
379.983	3.76493
379.983	3.76492
399.915	3.73975
399.915	3.73932
399.916	3.73959
420.03	3.71023
420.03	3.7096
420.031	3.70956
439.961	3.67626
439.96	3.67562
439.96	3.67535
439.962	3.67521
460.077	3.63837
460.078	3.63817
460.076	3.63822
480.009	3.59956
480.008	3.59899
480.008	3.59893
499.94	3.55881
499.939	3.55824
499.94	3.55819
520.056	3.51745
520.055	3.51702
520.055	3.51698
539.979	3.47795
539.984	3.47793
539.984	3.47807
559.916	3.44053
559.916	3.4402
559.916	3.44019
580.033	3.40507
580.033	3.40471
580.032	3.40467
599.965	3.37317
599.962	3.37331
599.965	3.37299
599.965	3.37304
620.079	3.34593
620.079	3.34577
620.079	3.34573
640.01	3.32358
640.01	3.32346
640.01	3.32343
659.94	3.30639
659.938	3.30617
659.939	3.30622
680.056	3.29433
680.057	3.29412
680.056	3.29424
699.988	3.28736
699.987	3.28721
699.987	3.28712
719.917	3.28562
719.917	3.28558
719.917	3.28545
740.036	3.28818
740.036	3.28794
740.034	3.28797
758.846	3.294
759.964	3.29442
759.964	3.29437
759.965	3.29441
780.081	3.30445
780.081	3.3042
780.081	3.30414
800.013	3.31786
800.012	3.31748
800.012	3.31739
819.943	3.33275
819.942	3.33221
819.944	3.33209
840.06	3.34942
840.06	3.34888
840.06	3.34882
859.989	3.36726
859.99	3.36696
859.99	3.3667
860.061	3.36589
879.921	3.38564
879.922	3.38563
879.92	3.38553
900.037	3.40526
900.035	3.40531
900.035	3.40487
919.968	3.42488
919.968	3.42494
919.967	3.4246
940.084	3.44517
940.083	3.44461
940.083	3.44455
960.014	3.46424
960.015	3.46374
960.015	3.46341
979.945	3.48315
979.944	3.48222
979.945	3.48207
1000.07	3.50108
1000.06	3.50054
1000.06	3.5002
1019.99	3.51839
1019.99	3.51781
1019.99	3.51759
1039.92	3.53507
1039.92	3.53461
1039.92	3.53442
1060.04	3.55127
1060.04	3.55082
1060.04	3.55091
1079.97	3.56705
1079.97	3.56666
1079.97	3.56613
1100.09	3.58169
1100.08	3.58115
1100.09	3.58117
1107.45	3.5602
1120.02	3.59534
1120.02	3.59533
1120.02	3.59511
1139.95	3.60864
1139.95	3.60851
1139.95	3.60836
1160.07	3.62208
1160.06	3.62157
1160.06	3.6216
1179.99	3.63423
1179.99	3.63408
1179.99	3.63396
1199.93	3.64612
1199.92	3.64579
1199.93	3.64587
1220.04	3.65734
1220.04	3.65668
1220.04	3.65658
1239.98	3.66737
1239.97	3.66728
1239.97	3.66689
1260.09	3.67729
1260.09	3.67676
1260.09	3.67685
1280.02	3.68666
1280.02	3.68648
1280.02	3.68648
1299.95	3.69569
1299.95	3.69561
1299.95	3.69563
1320.07	3.705
1320.07	3.70506
1320.07	3.70516
1340	3.71393
1340	3.71183
1340	3.71183
1340	3.71167
1359.93	3.71974
1359.93	3.71942
1359.93	3.7195
1380.04	3.72738
1380.05	3.72727
1380.04	3.7279
1399.98	3.73365
1399.97	3.73417
1399.97	3.7339
1420.09	3.74096
1420.09	3.73985
1420.09	3.73967
1420.09	3.7415
1440.02	3.7482
1440.02	3.74778
1440.02	3.74615
1459.95	3.75194
1459.95	3.75251
1459.95	3.75324
1480.07	3.75912
1480.07	3.75972
1480.07	3.76222
1500	3.76601
1500	3.76791
1500	3.76538
1519.93	3.77066
1519.93	3.76768
1519.93	3.76979
1540.05	3.77603
1540.05	3.77677
1540.05	3.77623
1559.98	3.78169
1559.98	3.794
1559.99	3.79053
1580.09	3.79483
1580.09	3.79022
1580.09	3.79087
1600.02	3.79535
1600.03	3.79545
1600.03	3.79603
1611.79	3.77783
1619.95	3.80185
1619.95	3.80023
1620.11	3.79448
1640.07	3.80081
1640.07	3.80058
1640.07	3.80158
1660	3.80527
1660	3.80453
1660	3.80441
1679.93	3.80538
1679.93	3.80427
1679.93	3.80604
1700.05	3.80904
1700.05	3.81149
1700.05	3.80476
1719.98	3.80563
1719.98	3.80794
1719.98	3.81151
1740.1	3.81408
1740.1	3.81355
1740.1	3.81466
1760.03	3.81697
1760.03	3.81747
1760.03	3.81818
1779.96	3.82111
1779.97	3.82298
1779.96	3.81775
1800.08	3.82246
1800.08	3.81772
1800.08	3.81797
1820.01	3.8211
1820	3.82238
1820	3.82408
1839.93	3.82957
1839.94	3.83259
1839.94	3.83261
1860.06	3.83605
1860.05	3.83363
1860.05	3.82789
1879.98	3.82865
1879.98	3.83094
1879.97	3.83323
1900.1	3.83822
1900.1	3.83445
1900.09	3.83525
1920.03	3.83482
1920.03	3.83742
1920.03	3.83972
1939.96	3.83528
1939.96	3.83282
1939.96	3.83276
1960.08	3.83837
1960.07	3.83728
1960.08	3.83544
1980.01	3.83892
1980.01	3.83877
1980.01	3.83833
1980.01	3.83777
1999.95	3.84035
1999.93	3.83933
1999.93	3.83865
2020.06	3.84011
2020.05	3.83978
2020.05	3.84006
2039.98	3.8417
2039.98	3.84107
2039.99	3.84117
2060.1	3.84276
2060.1	3.8427
2060.1	3.8431
2080.03	3.84421
2080.03	3.84424
2080.03	3.84421
2099.96	3.84577
2099.96	3.84622
2099.96	3.8448
2120.08	3.84405
2120.08	3.84382
2120.08	3.84349
2140.01	3.84564
2140.01	3.8431
2140.01	3.84365
2159.94	3.84502
2159.94	3.84421
2159.94	3.84645
2180.06	3.84611
2180.06	3.84498
2180.06	3.84636
2199.99	3.84649
2199.99	3.84721
2199.99	3.84651
2220.1	3.84895
2220.11	3.84916
2220.1	3.84985
2220.1	3.84828
2240.03	3.84969
2240.04	3.852
2240.03	3.85201
2259.96	3.85142
2259.96	3.85118
2259.96	3.85159
2280.08	3.85226
2280.08	3.85004
2280.08	3.85094
2300.01	3.85229
2300.01	3.85141
2300	3.85321
2319.94	3.85238
2319.95	3.8527
2319.94	3.85126
2340.06	3.85107
2340.06	3.85099
2340.06	3.85281
2360.01	3.85673
2359.99	3.85148
2359.99	3.85054
2380.11	3.85425
2380.11	3.85116
2380.12	3.85399
2400.03	3.85877
2400.04	3.853
2400.04	3.85366
2419.97	3.85301
2419.97	3.85282
2419.97	3.85057
2440.08	3.85165
2440.09	3.85313
2440.08	3.85261
2460.02	3.85238
2460.02	3.85204
2460.02	3.85157
2479.94	3.85461
2479.95	3.85259
2479.94	3.85457
2500.06	3.85419
2500.06	3.85485
2500.08	3.85662
2519.99	3.8518
2519.99	3.85257
2519.99	3.85237
2540.11	3.85589
2540.11	3.85314
2540.11	3.85383
2560.04	3.85592
2560.04	3.85635
2560.04	3.86121
